product_id,category_id,supplier_id,sku,product_name,brand,cost_price,selling_price,discount_percent,gst_percent,stock_quantity,reorder_level,rating,launch_date,warranty_months,color,unit,status,inventory_value,returnable
1275,4,47,SKU101275,Quia Magnam,Bajaj,10713,14351.73,50,18,506,45,1.2,2026-07-10,6,Pink,Piece,Inactive,7261975.38,No
1276,19,3,SKU101276,Eveniet Dolore,Philips,15055,17538.98,20,18,543,93,4.8,2022-05-29,24,Green,Box,Active,9523666.14,Yes
1277,10,5,SKU101277,Expedita Unde,Boat,3943,4583.14,25,18,929,61,4.8,2023-08-10,36,Silver,Kg,Inactive,4257737.06,Yes
1278,12,57,SKU101278,Fugiat Quibusdam,Xiaomi,44472,66227.26,25,18,380,46,2.7,2022-01-11,12,Green,Kg,Active,25166358.8,Yes
1279,9,60,SKU101279,Est Repellat,Philips,279,322.32,50,18,60,25,4.2,2024-11-09,6,Red,Piece,Inactive,19339.2,Yes
1280,4,58,SKU101280,Libero Doloribus,Titan,18199,26965.86,5,18,500,30,2.7,2023-01-20,6,Yellow,Piece,Inactive,13482930.0,No
1281,4,19,SKU101281,Ex Rerum,Xiaomi,2097,3217.25,5,18,997,53,3.8,2024-04-05,12,Yellow,Piece,Inactive,3207598.25,No
1282,4,32,SKU101282,Voluptatem Magnam,Apple,30374,44233.98,25,18,81,16,4.3,2021-10-17,24,Pink,Pack,Active,3582952.38,No
1283,6,15,SKU101283,Voluptatibus Voluptates,Cello,12981,14440.0,30,18,186,54,3.1,2024-07-18,24,Pink,Kg,Inactive,2685840.0,No
1284,16,4,SKU101284,Reiciendis Recusandae,Lenovo,7996,11039.51,25,18,203,95,4.2,2022-10-06,36,Blue,Kg,Inactive,2241020.53,No
1285,13,56,SKU101285,Recusandae Eaque,HP,5272,6730.32,5,18,537,40,4.3,2025-09-28,36,Black,Piece,Active,3614181.84,No
1286,13,54,SKU101286,Quis Ipsa,Philips,6664,8365.32,25,18,641,85,1.1,2023-01-18,6,Black,Kg,Inactive,5362170.12,No
1287,4,33,SKU101287,Porro Amet,Apple,1387,2045.15,20,18,599,40,3.2,2022-04-28,6,Brown,Pack,Active,1225044.85,No
1288,8,86,SKU101288,Aspernatur Eveniet,Cello,4410,5549.25,10,18,43,42,3.4,2023-06-01,24,Brown,Kg,Inactive,238617.75,No
1289,8,83,SKU101289,Adipisci Qui,Sony,13119,17469.57,40,18,701,25,4.3,2025-08-15,24,White,Kg,Inactive,12246168.57,Yes
1290,5,28,SKU101290,A Iure,Asus,18886,29769.5,40,18,491,83,,2023-04-08,12,Silver,Kg,Active,14616824.5,Yes
1291,17,86,SKU101291,Delectus Laboriosam,Xiaomi,39101,48663.26,5,18,625,67,,2023-01-24,24,Blue,Kg,Active,30414537.5,Yes
1292,7,60,SKU101292,Iste Assumenda,Apple,33888,45083.61,50,18,864,31,1.4,2021-09-28,12,Black,Pack,Active,38952239.04,Yes
1293,8,48,SKU101293,Dignissimos Repudiandae,Milton,46094,68009.98,50,18,609,74,,2022-10-05,36,Blue,Piece,Active,41418077.82,No
1294,1,94,SKU101294,Culpa Qui,OnePlus,33107,46779.54,20,18,950,94,3.0,2024-08-28,6,Yellow,Kg,Inactive,44440563.0,No
1295,18,18,SKU101295,Aut Minima,Dell,49765,57733.44,25,18,534,75,3.9,2024-12-02,36,Yellow,Pack,Inactive,30829656.96,Yes
1296,18,23,SKU101296,Repudiandae Consequuntur,Apple,1783,2192.64,120,18,428,70,2.3,2024-06-01,12,Red,Kg,Active,938449.92,No
1297,20,52,SKU101297,Incidunt Iste,Sony,42564,61036.43,10,18,523,73,3.7,2022-09-18,12,Brown,Kg,Active,31922052.89,No
1298,13,75,SKU101298,Dolore Nostrum,Milton,31369,44929.56,0,18,273,15,3.4,2025-09-12,6,Green,Piece,Inactive,12265769.88,Yes
1299,12,55,SKU101299,Totam Ipsum,Apple,32498,50365.19,15,18,181,72,2.1,2023-01-14,12,Silver,Kg,Inactive,9116099.39,Yes
1300,15,75,SKU101300,Voluptatum Ratione,Milton,44010,62520.1,10,18,299,91,1.2,2024-08-03,36,Green,Litre,Inactive,18693509.9,No
1301,18,32,SKU101301,Et Vel,Nike,40195,52842.52,20,18,463,75,2.2,2023-01-17,6,Blue,Litre,Inactive,24466086.76,Yes
1302,13,19,SKU101302,Minus Inventore,Dell,23402,32528.75,15,18,845,90,2.6,2024-01-23,12,Black,Litre,Active,27486793.75,No
1303,18,52,SKU101303,Debitis Dolorum,OnePlus,45758,61814.68,0,18,901,65,1.5,2021-07-27,36,Blue,Litre,Inactive,55695026.68,Yes
1304,14,3,SKU101304,Voluptates Rem,Bajaj,4255,4870.23,5,18,219,24,3.3,2024-11-19,12,Silver,Litre,Active,1066580.37,Yes
1305,14,14,SKU101305,Reiciendis Aliquid,Boat,14081,18834.11,30,18,915,10,2.4,2023-02-07,6,Green,Pack,Active,17233210.65,No
1306,11,100,SKU101306,Sed Ipsum,Cello,1537,2390.04,25,18,928,45,4.0,2023-06-08,24,White,Litre,Active,2217957.12,No
1307,11,84,SKU101307,Tempore Recusandae,Apple,12764,18488.75,20,18,28,82,2.7,2022-06-10,36,Pink,Piece,Active,517685.0,No
1308,20,69,SKU101308,Praesentium Dicta,Xiaomi,49449,67908.83,0,18,559,79,4.8,2024-05-15,36,Pink,Litre,Active,37961035.97,Yes
1309,9,11,SKU101309,Autem Ex,Canon,17851,23328.57,5,18,806,38,4.4,2024-07-03,36,Grey,Pack,Inactive,18802827.42,Yes
1310,19,51,SKU101310,Ipsum Doloremque,Cello,40636,55865.4,20,18,952,74,2.5,2022-04-23,6,Silver,Pack,Inactive,53183860.8,No
1311,2,15,SKU101311,Voluptatum Velit,LG,40319,47067.75,10,18,59,97,4.1,2024-05-30,12,Grey,Piece,Inactive,2776997.25,Yes
1312,3,61,SKU101312,Occaecati Accusamus,Sony,27787,40051.71,0,18,232,86,3.2,2023-10-23,36,Red,Kg,Inactive,9291996.72,Yes
1313,14,91,SKU101313,Eos Expedita,Prestige,8342,9593.33,20,18,335,57,3.4,2022-02-17,6,Black,Piece,Inactive,3213765.55,Yes
1314,10,68,SKU101314,Laudantium Facere,Xiaomi,16498,19623.77,20,18,942,58,5.0,2022-06-22,24,Yellow,Litre,Inactive,18485591.34,No
1315,16,53,SKU101315,A Architecto,Apple,21522,32166.54,20,18,165,11,4.3,2024-11-02,24,Grey,Pack,Inactive,5307479.1,No
1316,11,69,SKU101316,Nulla Nihil,Samsung,37534,49744.21,20,18,786,50,4.9,2022-12-20,6,Grey,Box,Active,39098949.06,No
1317,9,52,SKU101317,Neque Possimus,Titan,8672,13243.39,10,18,788,63,2.3,2024-10-10,6,Grey,Pack,Inactive,10435791.32,Yes
1318,2,2,SKU101318,Laudantium Quisquam,Cello,44354,58225.62,10,18,121,32,1.6,2024-09-30,36,Grey,Kg,Inactive,7045300.02,No
1319,13,18,SKU101319,Consequuntur Perferendis,Puma,40291,45676.54,0,18,106,20,1.7,2026-06-21,6,White,Pack,Inactive,4841713.24,No
1320,2,1,SKU101320,Totam Vitae,OnePlus,1083,1249.97,120,18,405,71,3.8,2023-06-22,12,Red,Piece,Active,506237.85,No
1321,15,2,SKU101321,Dolorem Odio,Nike,29336,34248.46,30,18,811,43,4.4,2022-03-08,36,White,Box,Active,27775501.06,Yes
1322,2,27,SKU101322,Aliquid Impedit,Realme,16564,20115.38,40,18,350,39,2.7,2021-09-22,36,,Piece,Inactive,7040383.0,No
1323,6,48,SKU101323,Ipsum Facilis,Nike,33789,40121.54,10,18,126,95,3.2,2022-06-12,24,Green,Pack,Inactive,5055314.04,Yes
1324,2,87,SKU101324,Aut Laboriosam,Philips,16776,21016.16,25,18,292,93,,2023-01-01,12,White,Piece,Active,6136718.72,Yes
1325,5,92,SKU101325,Minus Dolorem,Canon,18808,27927.54,40,18,698,89,3.9,2022-03-12,36,Pink,Kg,Active,19493422.92,Yes
1326,10,83,SKU101326,Quo Consectetur,Prestige,44567,65563.88,40,18,173,13,1.8,2024-06-05,36,Blue,Piece,Inactive,11342551.24,No
1327,1,84,SKU101327,Saepe Sint,OnePlus,4083,6126.94,5,18,621,59,4.8,2025-08-29,24,Silver,Box,Active,3804829.74,No
1328,20,30,SKU101328,Voluptatibus Aliquam,PUMA,47232,64833.45,10,18,273,89,4.6,2025-03-23,12,Green,Piece,Active,17699531.85,Yes
1329,17,9,SKU101329,Ullam Doloremque,Cello,26074,34424.74,50,18,293,75,4.6,2025-04-01,24,Blue,Pack,Inactive,10086448.82,No
1330,12,34,SKU101330,Dolore Asperiores,Nike,28116,31679.52,50,18,215,78,4.5,2022-06-01,36,Brown,Litre,Active,6811096.8,No
1331,18,14,SKU101331,Iure Enim,Samsung,42160,60841.95,25,18,246,92,3.4,2023-03-04,36,Yellow,Litre,Inactive,14967119.7,No
1332,20,73,SKU101332,Nemo Voluptatem,Xiaomi,27991,44620.06,50,18,526,29,4.5,2026-04-08,6,Green,Pack,Inactive,23470151.56,Yes
1333,16,14,SKU101333,Quis Fuga,Nike,29552,42570.01,20,18,385,39,1.1,2023-12-13,36,Green,Box,Inactive,16389453.85,Yes
1334,7,72,SKU101334,In Ex,Prestige,14936,20853.59,10,18,533,40,,2022-05-16,12,White,Litre,Inactive,11114963.47,Yes
1335,13,21,SKU101335,Architecto Mollitia,Xiaomi,13868,22073.73,50,18,887,75,4.7,2026-06-02,12,Blue,Box,Active,19579398.51,Yes
1336,4,2,SKU101336,Quo Porro,Dell,15174,18024.66,0,18,16,18,3.8,2022-11-11,36,Grey,Piece,Active,288394.56,Yes
1337,17,81,SKU101337,Asperiores Magni,Bajaj,44105,67653.45,40,18,732,59,1.5,2021-08-02,24,Red,Pack,Inactive,49522325.4,Yes
1338,10,8,SKU101338,Nobis Commodi,Boat,36343,45235.46,25,18,665,41,3.6,2024-01-23,6,Pink,Pack,Inactive,30081580.9,Yes
1339,7,41,SKU101339,Ut Sunt,Adidas,26882,41214.87,25,18,852,96,4.2,2025-08-22,12,Black,Kg,Inactive,35115069.24,Yes
1340,1,48,SKU101340,Eligendi Consequatur,Nike,21689,34187.25,30,18,448,19,2.3,2021-10-09,6,Grey,Kg,Inactive,15315888.0,No
1341,9,12,SKU101341,Enim Dolores,Sony,954,1481.08,30,18,938,57,2.2,2024-01-14,6,Red,Pack,Active,1389253.04,No
1342,18,42,SKU101342,Beatae Pariatur,LG,26237,36917.01,20,18,790,89,2.9,2022-07-15,6,Silver,Litre,Active,29164437.9,No
1343,14,71,SKU101343,Inventore Nam,Lenovo,19380,26685.88,30,18,547,82,3.3,2025-07-24,36,Brown,Kg,Active,14597176.36,Yes
1344,18,56,SKU101344,Porro Ut,OnePlus,36500,49640.71,5,18,483,77,5.0,2023-10-23,36,Brown,Piece,Inactive,23976462.93,Yes
1345,12,76,SKU101345,Consectetur Temporibus,Philips,11936,15296.11,5,18,583,68,4.6,2026-03-08,12,Blue,Piece,Active,8917632.13,Yes
1346,14,90,SKU101346,Molestias Ea,Levis,29889,45569.82,50,18,591,81,4.3,2024-09-16,6,Green,Piece,Active,26931763.62,No
1347,5,10,SKU101347,Modi Maxime,Canon,23772,30138.31,25,18,994,25,2.8,2023-02-21,6,Blue,Kg,Inactive,29957480.14,No
1348,20,24,SKU101348,Occaecati Aperiam,Sony,6428,8812.18,50,18,148,45,1.4,2023-10-18,36,Blue,Kg,Inactive,1304202.64,Yes
1349,6,19,SKU101349,Nulla Omnis,Bajaj,31395,39781.66,5,18,460,16,4.2,2023-10-18,24,Silver,Pack,Active,18299563.6,Yes
1350,18,45,SKU101350,Et Fugiat,Milton,19344,24884.59,0,18,326,65,4.1,2026-05-10,12,Blue,Pack,Inactive,8112376.34,Yes
1351,19,3,SKU101351,Assumenda Distinctio,Apple,4252,6021.08,15,18,947,100,4.6,2022-05-18,6,Pink,Box,Active,5701962.76,Yes
1352,9,61,SKU101352,Blanditiis Velit,Dell,33071,39072.64,50,18,625,51,4.5,2024-06-24,24,,Piece,Active,24420400.0,No
1353,17,84,SKU101353,Quis Neque,Realme,12077,14256.4,20,18,734,67,2.0,2023-06-28,36,White,Kg,Inactive,10464197.6,Yes
1354,16,9,SKU101354,Quod Assumenda,Apple,23131,36350.03,0,18,93,24,3.3,2024-11-05,12,Pink,Piece,Active,3380552.79,No
1355,6,55,SKU101355,Quasi Nihil,Sony,49090,75601.35,25,18,232,66,1.2,2026-02-09,12,Black,Piece,Inactive,17539513.2,Yes
1356,14,76,SKU101356,Vitae Pariatur,Puma,44696,49494.25,40,18,262,99,4.3,2026-06-05,24,Yellow,Pack,Inactive,12967493.5,Yes
1357,5,73,SKU101357,Ex Pariatur,Realme,30792,40232.89,50,18,586,37,4.5,2024-02-05,12,Brown,Pack,Inactive,23576473.54,No
1358,4,53,SKU101358,Beatae Nam,Sony,41021,61388.57,50,18,947,28,4.9,2021-11-06,24,Yellow,Piece,Active,58134975.79,Yes
1359,2,34,SKU101359,Provident Rem,Puma,3075,3618.86,50,18,679,88,2.6,2025-12-13,6,Pink,Pack,Active,2457205.94,No
1360,15,33,SKU101360,Rem Veritatis,Realme,15956,20243.34,10,18,430,77,1.2,2022-10-23,36,Black,Kg,Inactive,8704636.2,Yes
1361,19,71,SKU101361,Cumque Occaecati,Boat,47138,75337.27,20,18,953,79,3.0,2023-01-10,12,Silver,Box,Inactive,71796418.31,No
1362,13,18,SKU101362,Doloremque Error,OnePlus,3208,4059.48,0,18,456,66,4.7,2023-03-12,36,Silver,Kg,Inactive,1851122.88,No
1363,3,47,SKU101363,Debitis Animi,Titan,10550,12691.6,10,18,746,11,3.4,2025-02-26,24,Silver,Piece,Active,9467933.6,No
1364,10,94,SKU101364,Beatae Vero,Samsung,43752,69786.91,5,18,910,39,1.4,2025-04-04,6,Pink,Litre,Inactive,63506088.1,Yes
1365,20,88,SKU101365,Eligendi Sunt,Samsung,9427,11918.24,20,18,721,66,3.7,2022-10-24,12,Blue,Piece,Inactive,8593051.04,No
1366,8,41,SKU101366,Saepe Facilis,Nike,45885,72050.85,10,18,0,20,3.7,2024-04-10,24,Brown,Pack,Active,0.0,Yes
1367,6,54,SKU101367,Atque Commodi,Cello,3427,3904.96,5,18,345,37,4.5,2024-11-08,24,Brown,Pack,Inactive,1347211.2,No
1368,2,57,SKU101368,Quos Nam,Adidas,2972,4689.61,40,18,102,66,3.8,2026-04-02,36,Brown,Litre,Active,478340.22,No
1369,19,87,SKU101369,Itaque Harum,Levis,42299,47122.15,15,18,682,18,1.2,2025-12-22,24,Brown,Box,Inactive,32137306.3,Yes
1370,7,89,SKU101370,Officia Accusantium,Xiaomi,7867,8665.52,25,18,129,14,4.5,2026-07-21,24,White,Piece,Inactive,1117852.08,Yes
1371,8,84,SKU101371,Quasi Nihil,Puma,40429,56936.15,10,18,982,79,2.4,2022-07-06,12,Silver,Litre,Inactive,55911299.3,Yes
1372,2,47,SKU101372,Nesciunt Distinctio,Titan,4730,5281.65,30,18,986,72,3.3,2022-10-25,6,Grey,Litre,Inactive,5207706.9,Yes
1373,3,70,SKU101373,Reiciendis Repudiandae,Titan,47097,62149.96,20,18,45,99,4.6,2026-07-06,24,Blue,Box,Active,2796748.2,No
1374,10,75,SKU101374,Consequuntur Corrupti,Cello,24673,37772.98,0,18,2,60,3.0,2026-05-05,12,Silver,Pack,Active,75545.96,Yes
1375,6,82,SKU101375,Consequuntur Illo,Levis,824,936.43,15,18,388,50,2.0,2026-02-10,12,Green,Piece,Inactive,363334.84,No
1376,6,75,SKU101376,Laborum Neque,Apple,41239,49214.01,10,18,224,38,2.2,2023-10-20,6,Black,Piece,Active,11023938.24,No
1377,2,46,SKU101377,Molestiae Ullam,Boat,468,663.91,50,18,569,62,3.0,2025-09-07,12,White,Piece,Inactive,377764.79,No
1378,15,29,SKU101378,Rem Sequi,HP,40487,63311.92,20,18,917,96,2.3,2025-07-30,36,Silver,Litre,Inactive,58057030.64,No
1379,19,24,SKU101379,Amet Doloribus,Sony,11306,15791.2,30,18,319,31,2.6,2023-11-24,12,Grey,Box,Active,5037392.8,Yes
1380,15,48,SKU101380,Necessitatibus Dicta,Levis,34222,40836.06,20,18,473,69,4.6,2024-12-21,12,Black,Kg,Active,19315456.38,Yes
1381,12,21,SKU101381,Amet Nam,Boat,46872,69181.53,0,18,185,34,2.7,2024-05-16,6,Brown,Box,Active,12798583.05,No
1382,17,16,SKU101382,Voluptas Ex,Realme,37642,58530.69,0,18,702,56,3.3,2021-12-22,6,Yellow,Kg,Active,41088544.38,No
1383,11,71,SKU101383,Pariatur Fugiat,OnePlus,5444,7976.36,25,18,582,69,3.8,2024-09-21,6,Grey,Litre,Active,4642241.52,Yes
1384,11,31,SKU101384,Adipisci Labore,Asus,35160,52135.03,15,18,68,80,4.9,2024-02-18,12,Yellow,Litre,Inactive,3545182.04,Yes
1385,17,36,SKU101385,Ipsa Hic,Puma,20481,31399.76,5,18,526,27,1.7,2025-09-26,12,Black,Piece,Active,16516273.76,Yes
1386,20,38,SKU101386,Voluptatem Vitae,OnePlus,8453,11941.01,15,18,138,94,4.8,2022-05-23,6,Green,Pack,Inactive,1647859.38,No
1387,7,94,SKU101387,Eum Deleniti,HP,49206,75291.44,5,18,67,63,4.9,2024-02-10,12,Black,Box,Active,5044526.48,Yes
1388,2,82,SKU101388,Numquam Iste,Lenovo,3423,4239.38,10,18,224,26,1.5,2023-11-06,24,Blue,Piece,Active,949621.12,No
1389,7,6,SKU101389,Nesciunt Sed,HP,33086,37941.98,120,18,907,16,2.6,2022-04-25,6,Black,Pack,Active,34413375.86,No
1390,15,59,SKU101390,Eaque Numquam,Levis,26175,40611.73,5,18,625,78,1.9,2023-05-09,6,Blue,Litre,Active,25382331.25,No
1391,3,61,SKU101391,Nemo Placeat,Adidas,24880,38130.95,0,18,881,30,3.3,2025-12-12,12,White,Piece,Inactive,33593366.95,Yes
1392,18,36,SKU101392,Minima Aspernatur,Sony,40738,52696.63,10,18,154,82,1.3,2025-12-08,6,Grey,Kg,Active,8115281.02,Yes
1393,12,52,SKU101393,Dolore At,OnePlus,24254,38428.51,30,18,861,60,2.8,2024-03-14,6,Grey,Box,Inactive,33086947.11,Yes
1394,3,74,SKU101394,Voluptatum Quae,Realme,25902,33181.12,0,18,310,84,2.1,2024-12-26,24,Green,Piece,Inactive,10286147.2,No
1395,13,26,SKU101395,Deleniti Qui,Milton,20165,28277.98,15,18,734,38,3.3,2026-05-23,24,Brown,Kg,Active,20756037.32,No
1396,7,17,SKU101396,Aliquam Doloribus,DELL,25353,29595.69,5,18,90,47,4.9,2023-03-12,36,Blue,Pack,Inactive,2663612.1,No
1397,5,13,SKU101397,Eligendi Aspernatur,Milton,33830,51593.29,0,18,546,73,4.8,2023-09-05,6,Brown,Kg,Active,28169936.34,Yes
1398,10,92,SKU101398,Aliquid Odit,Sony,43223,60529.17,30,18,269,38,1.8,2021-12-26,12,Blue,Pack,Inactive,16282346.73,Yes
1399,12,86,SKU101399,Magni Voluptatibus,Apple,23999,32778.18,15,18,251,43,4.8,2023-04-01,6,Red,Piece,Active,8227323.18,No
1400,17,64,SKU101400,Harum Maxime,Titan,1934,2488.92,20,18,378,69,4.1,2025-07-03,24,Pink,Pack,Inactive,940811.76,No
1401,19,92,SKU101401,Quae Nam,Nike,47400,70438.5,25,18,969,35,2.4,2022-08-10,24,Brown,Kg,Inactive,68254906.5,No
1402,13,94,SKU101402,Vero Aliquam,Bajaj,33050,42672.64,5,18,441,36,4.6,2023-08-12,12,Silver,Pack,Inactive,18818634.24,Yes
1403,18,90,SKU101403,Minima Porro,Samsung,37631,47641.61,20,18,520,21,4.3,2025-05-07,36,Brown,Box,Inactive,24773637.2,No
1404,19,49,SKU101404,Dolorum Pariatur,Titan,19897,30285.62,10,18,115,40,1.1,2026-07-19,24,Blue,Box,Inactive,3482846.3,Yes
1405,9,24,SKU101405,Quod Laudantium,Titan,8130,12736.15,20,18,53,95,4.8,2024-06-25,12,Red,Box,Inactive,675015.95,Yes
1406,10,100,SKU101406,Dolorem Facilis,Puma,20347,24553.65,0,18,463,82,2.7,2022-04-28,36,Red,Piece,Active,11368339.95,Yes
1407,18,83,SKU101407,Id Aliquam,Milton,47998,55725.24,50,18,841,55,4.7,2024-11-04,6,White,Pack,Inactive,46864926.84,Yes
1408,18,36,SKU101408,Architecto Dolorem,Puma,10351,12468.38,20,18,756,32,2.7,2026-06-03,36,Green,Pack,Inactive,9426095.28,Yes
1409,4,64,SKU101409,Error Est,Lenovo,42227,66821.56,0,18,708,77,2.6,2023-06-21,12,Red,Kg,Inactive,47309664.48,No
1410,5,74,SKU101410,Veritatis Enim,Philips,26334,37946.88,30,18,192,34,2.9,2023-11-05,6,Black,Pack,Active,7285800.96,No
1411,18,9,SKU101411,Totam Nemo,Samsung,24183,30536.89,50,18,674,15,1.1,2025-12-02,36,Blue,Box,Active,20581863.86,No
1412,6,41,SKU101412,Adipisci Vero,Canon,43522,66298.84,15,18,122,64,1.1,2021-08-18,6,Red,Kg,Active,8088458.48,No
1413,6,5,SKU101413,Pariatur Delectus,Lenovo,8070,9676.4,25,18,359,100,1.6,2023-01-11,12,Black,Litre,Active,3473827.6,No
1414,8,45,SKU101414,Sapiente Accusamus,HP,47229,60772.6,25,18,847,94,3.7,2023-06-17,12,Blue,Box,Inactive,51474392.2,Yes
1415,20,25,SKU101415,Explicabo Sequi,Realme,39643,55657.26,0,18,294,56,4.4,2024-02-26,12,Silver,Box,Active,16363234.44,Yes
1416,14,55,SKU101416,Voluptatum Temporibus,Sony,33344,42513.73,0,18,480,60,1.4,2023-11-24,36,Black,Litre,Active,20406590.4,No
1417,20,64,SKU101417,Nisi Minus,LG,33239,49973.6,15,18,390,14,1.4,2024-07-09,12,Grey,Piece,Inactive,19489704.0,Yes
1418,18,87,SKU101418,Officia Explicabo,OnePlus,41526,65650.71,5,18,986,73,3.7,2023-05-30,36,Green,Litre,Inactive,64731600.06,No
1419,16,26,SKU101419,Omnis Incidunt,Puma,29107,42987.42,10,18,148,36,4.9,2025-12-25,12,Blue,Box,Active,6362138.16,Yes
1420,20,38,SKU101420,Soluta Nam,Nike,10190,12972.41,10,18,734,95,5.0,2026-07-11,12,Blue,Pack,Inactive,9521748.94,Yes
1421,13,24,SKU101421,Corporis Ab,Bajaj,22220,26786.92,0,18,921,59,2.0,2025-11-27,36,Red,Piece,Active,24670753.32,Yes
1422,9,51,SKU101422,Ut Minima,Milton,32329,40019.74,15,18,6,72,3.7,2026-05-01,24,White,Litre,Inactive,240118.44,Yes
1423,1,85,SKU101423,Tenetur Saepe,Sony,14501,21568.56,10,18,410,94,1.2,2023-12-17,36,Red,Litre,Inactive,8843109.6,No
1424,13,9,SKU101424,In Vitae,Puma,47973,59410.93,40,18,46,56,2.3,2022-06-22,12,White,Pack,Active,2732902.78,No
1425,9,10,SKU101425,Perspiciatis At,Sony,37208,55187.41,25,18,337,64,2.1,2024-05-31,6,Brown,Kg,Active,18598157.17,No
1426,15,71,SKU101426,Harum Tempore,Asus,23545,35374.64,0,18,488,10,4.2,2024-04-27,12,Grey,Box,Active,17262824.32,Yes
1427,20,84,SKU101427,Harum Facilis,Asus,6397,7471.55,5,18,153,49,1.3,2024-02-05,12,Grey,Litre,Inactive,1143147.15,No
1428,18,73,SKU101428,Eaque Distinctio,Prestige,29847,38890.39,50,18,485,37,1.3,2025-12-15,36,Red,Piece,Active,18861839.15,Yes
1429,15,84,SKU101429,Excepturi Aspernatur,Titan,44333,65715.71,40,18,982,53,3.8,2024-12-28,36,Yellow,Kg,Inactive,64532827.22,Yes
1430,7,81,SKU101430,Ut Ipsum,Milton,37564,58226.25,20,18,207,24,3.4,2022-09-29,36,Silver,Pack,Active,12052833.75,Yes
1431,17,87,SKU101431,Alias Ullam,Xiaomi,41842,53032.04,15,18,127,28,1.2,2025-10-14,6,Silver,Piece,Inactive,6735069.08,No
1432,13,35,SKU101432,Impedit Facilis,Adidas,36999,52540.13,20,18,491,10,3.8,2025-02-11,36,Yellow,Kg,Inactive,25797203.83,No
1433,10,70,SKU101433,Necessitatibus Molestias,Milton,28625,38592.39,20,18,586,67,3.4,2021-11-08,6,Grey,Box,Inactive,22615140.54,No
1434,14,89,SKU101434,Reprehenderit Voluptatum,Apple,16938,25897.36,0,18,23,62,2.0,2026-06-03,12,Pink,Box,Active,595639.28,No
1435,9,73,SKU101435,Eaque Laboriosam,Philips,40500,48326.05,40,18,451,20,1.4,2023-06-12,24,Blue,Litre,Inactive,21795048.55,Yes
1436,11,27,SKU101436,Vitae Quibusdam,Apple,45629,58655.21,40,18,736,11,1.7,2025-08-08,12,Yellow,Box,Inactive,43170234.56,No
1437,7,55,SKU101437,Velit Magnam,Adidas,15485,24678.82,25,18,628,47,4.7,2025-11-14,24,Brown,Kg,Inactive,15498298.96,No
1438,14,85,SKU101438,In Dolores,Philips,16353,20429.29,25,18,771,43,4.5,2026-04-21,24,Red,Pack,Inactive,15750982.59,Yes
1439,10,79,SKU101439,Ducimus Impedit,LG,26020,36029.71,15,18,771,87,2.0,2022-05-21,24,Green,Litre,Inactive,27778906.41,No
1440,8,74,SKU101440,Optio Debitis,Nike,26964,33216.88,50,18,777,96,4.3,2023-10-03,12,Blue,Box,Active,25809515.76,No
1441,17,54,SKU101441,Ratione Ducimus,HP,39778,58134.55,15,18,589,95,4.3,2024-05-29,24,White,Box,Active,34241249.95,Yes
1442,1,98,SKU101442,Ullam Commodi,Xiaomi,29299,34119.99,10,18,117,71,4.0,2023-06-12,24,Yellow,Pack,Active,3992038.83,No
1443,14,48,SKU101443,Libero Et,PUMA,31073,46614.98,10,18,879,26,1.1,2024-03-02,24,Green,Litre,Inactive,40974567.42,No
1444,13,9,SKU101444,Nihil Iure,HP,47517,66783.68,0,18,842,13,1.6,2024-09-18,24,White,Box,Active,56231858.56,Yes
1445,15,43,SKU101445,Facilis Reprehenderit,TITAN,23446,31989.31,30,18,194,52,3.3,2024-01-21,36,Black,Litre,Inactive,6205926.14,Yes
1446,19,79,SKU101446,Officiis Cumque,Lenovo,4607,5669.12,25,18,565,48,1.8,2025-07-22,36,Grey,Box,Active,3203052.8,Yes
1447,8,70,SKU101447,Asperiores Tempora,OnePlus,24412,27439.8,15,18,303,33,1.8,2026-07-09,12,,Box,Active,8314259.4,No
1448,15,38,SKU101448,Repellendus Sit,Dell,17475,22774.97,5,18,19,48,1.9,2022-02-28,36,Yellow,Kg,Active,432724.43,Yes
1449,18,84,SKU101449,Optio Earum,Puma,46680,67869.14,10,18,582,45,2.5,2025-10-23,6,Blue,Piece,Inactive,39499839.48,No
1450,10,9,SKU101450,Cumque Vero,Canon,17368,20740.2,0,18,309,36,4.4,2024-10-19,12,Yellow,Pack,Active,6408721.8,Yes
1451,6,72,SKU101451,Quia In,Bajaj,18471,24216.63,25,18,185,67,4.0,2025-01-25,12,Red,Box,Active,4480076.55,Yes
1452,20,30,SKU101452,Asperiores Distinctio,Samsung,9032,10008.55,25,18,410,83,5.0,2022-09-21,6,Red,Piece,Active,4103505.5,Yes
1453,9,53,SKU101453,Eligendi Laboriosam,Canon,28999,32880.82,5,18,686,64,4.1,2025-01-13,6,Pink,Kg,Active,22556242.52,No
1454,20,79,SKU101454,Reiciendis Officia,Levis,49311,74307.5,15,18,920,17,1.7,2022-10-09,12,Black,Piece,Active,68362900.0,Yes
1455,19,72,SKU101455,Ipsam Ducimus,Nike,32057,37997.6,0,18,221,44,3.9,2022-03-30,12,Black,Box,Inactive,8397469.6,No
1456,3,75,SKU101456,Placeat Iusto,Samsung,6055,8035.65,10,18,980,30,3.6,2023-01-22,6,Silver,Piece,Inactive,7874937.0,No
1457,9,85,SKU101457,Ipsam Tempora,OnePlus,30414,44551.15,5,18,851,70,3.6,2022-01-18,24,Green,Kg,Active,37913028.65,Yes
